,x,y,z
216,-22.93006944347154,-34.780956340324316,49.50536360082339
217,-47.33881957426212,-5.780474410147846,-37.78198381454736
218,-23.41738942134656,-28.310105078498996,51.37604265124484
219,-21.465788068598037,-30.98392803675442,50.172755979635525
220,-24.172135650107336,-28.00693629531609,51.644751147661864
221,-21.31804831666635,-29.591189183009476,50.513455681096985
222,-50.12794910969966,-6.11875991288916,-37.187677273932195
223,-20.019474867615713,-34.73072781338195,48.79866407920213
224,-44.46948431643151,-4.1948112081251905,-38.05068707037591
225,-17.137989261937623,-30.331561529195646,49.28660496810916
226,76.39587658117841,-41.35727281284222,-80.83577924134063
227,96.1767577304008,-61.95152535679044,9.864204246003712
228,-24.350487349816284,-31.50901592629738,50.74251728612068
229,-22.23589932336478,-32.04441651553731,50.070904549501
230,-24.357625283654457,-30.507050003049052,51.00954383087772
231,111.0479174256491,-69.49024433204309,3.704406330089451
232,-20.352340444129705,-35.658927265411464,48.629350183500996
233,-25.957784906598608,-34.09340414236077,50.43577636713101
234,-42.14232062874429,-8.42594368868704,-39.77517120772871
235,-24.047897957541064,-28.093475780584136,51.58496230071586
236,99.20546383110953,-66.07006086530662,8.002075189768732
237,97.90696074296748,-65.70791352007063,8.417385960000512
238,98.89787993390303,-67.16756755151245,7.77995455388173
239,76.67408855959978,-43.01852372883227,-81.35600178208081
240,-23.255890971456623,-31.893832088273463,50.361951642668274
241,75.57238829039261,-40.188433938536924,-80.31364032371167
242,-45.769555501642756,-5.763804714671369,-38.16178974009999
243,-12.032086455715136,-38.97090199971684,45.230707034068736
244,-48.34010756137252,-5.633170097575042,-37.49595574186038
245,-23.626670422372513,-31.96315707361552,50.43906006588423
246,-24.58741453309564,-30.764184664108917,51.00048678478355
247,-24.495139340665368,-31.73162226559092,50.71522493457879
248,-20.01567686425206,-29.12545546446132,50.31586577749347
249,-45.51019266477084,-9.828922035188569,-38.84079947955724
250,79.68911946456043,-39.009839051630024,-81.01089553396412
251,97.61443641831451,-65.76616136266864,8.472071118772174
252,-48.4913160693048,-3.6075091447231844,-36.90597281877152
253,-20.094638772058328,-29.15143758826377,50.33082728453327
254,-46.10875187529039,-9.267592360591003,-39.023229547456836
255,-24.124359889749478,-31.66229728024887,50.63811651136283
256,-39.63384542861416,-6.2880101118309035,-39.809832004837126
257,96.32330955007254,-65.59941371077095,8.832657053831653
258,-50.477639226118974,-4.932376391561475,-36.77610689594694
259,-49.61129957505275,-12.342623881564682,-38.512203187348355
260,-20.788343603299563,-32.41574627612801,49.615570163112714
261,102.7414651428046,-64.79178194040404,7.47753408392305
262,-20.24820075638456,-31.906739264733396,49.623714784092726
263,-39.59081097347098,-5.501558799135938,-39.610055067296926
264,-48.307021566247144,-3.0697263192813753,-36.81047880444002
265,-47.63017043694039,-3.781956587172583,-37.16516237898952
266,-41.90108127601614,-4.945889114272052,-38.89216176853669
267,-19.47794105064446,-34.03150278109654,48.85882759554896
268,-44.92033846876683,-8.45322869071414,-39.094075024373666
269,-49.72321424293073,-3.187546481174475,-36.4932565580983
270,-20.235286406739736,-33.46664453169855,49.20049408865907
271,74.32494936347396,-37.520794785933354,-79.2889944365819
272,-44.580622202328975,-7.595880035612243,-38.947624882456765
273,-22.06265597380684,-30.6453420528875,50.411112303283595
274,79.86450549798204,-42.29248970336348,-81.94218586321821
275,-43.25615024498396,-7.16801925623575,-39.16116388709701
276,-22.883421888507964,-30.90508576535316,50.54262007548478
277,102.21468096257894,-67.47420094896087,6.864698048997482
278,-22.914371261925236,-33.9589451199666,49.719213641517335
279,78.12943208250346,-41.824310314219375,-81.3889737197895
280,-22.740312877732755,-32.37892132682398,50.10864878600465
281,-46.27951009327501,-3.614502197542659,-37.45643032268801
282,111.54789488507153,-70.4822641055912,3.3143641768064924
283,-43.3904076838009,-4.330586219657071,-38.36116448949841
284,78.27802764999086,-41.86422445928119,-81.43628534695276
285,-49.83689457105929,-6.191246657177149,-37.27896767557376
286,97.85328695770129,-63.66518684876779,8.982718102826876
287,-12.76632910841703,-35.789753615735236,46.27201391546002
288,-47.778281484078654,-5.464796232657817,-37.64557693553478
289,-43.69733490485112,-6.498370855787283,-38.86613373056133
290,-48.13153981174184,-3.21985361264878,-36.892749182390084
291,-49.46498012397096,-2.7610132419152396,-36.44225897951393
292,-24.86483761850132,-27.924213731791326,51.836317432402446
293,-45.05166138743118,-10.458000585035125,-39.60992635024593
294,-47.513378771222435,-5.43483620017066,-37.64554565112324
295,-24.212880463938983,-30.54563913771982,50.96351635276196
296,-24.595492452502523,-31.315967684263306,51.330721959786636
297,88.4974451244401,-42.65232926237526,-84.63547722018367
298,-21.291783507498053,-28.888079154389995,50.69235807945474
299,87.3728846373714,-46.12245389219663,-85.28285531203247
300,-25.527012674001316,-31.282312712762348,51.092247186013736
301,-48.6781515382777,-6.504905975455178,-37.64887217657682
302,-26.28920528284093,-27.789005480379434,52.224847158752965
303,-41.86946138243289,-8.194740189919266,-39.779058830638974
304,-22.408728007043017,-34.319649108012044,49.502933141796376
305,-46.81564279614902,-4.891727036959597,-37.66542499690829
306,-48.63336963145184,-6.500822678713793,-37.653915100446156
307,-23.588910738615162,-30.710127310971366,50.76988733569052
308,-41.13144352069296,-8.685685169969236,-40.09252255225526
309,-47.74701208681209,-6.9165869319222475,-37.98432638032573
310,85.86580768572696,-45.12246439487611,-84.64175916025815
311,-49.30939072643749,-6.799155525850229,-37.56843480636073
312,-21.5351321168272,-28.81073602669141,50.77815348002978
313,-48.09042240531471,-6.520051639494857,-37.796014034587905
314,74.12776296014911,-43.873416083270605,-80.95635362680643
315,-44.24714829013669,-8.578781000585561,-39.29924389989774
316,-17.81099669743736,-32.62209364861943,48.828823774325166
317,100.61677938619218,-63.14585529288103,8.444444051921899
318,-18.365232812257766,-34.33900625948507,48.497799584599434
319,-47.62015589344351,-6.770946621409164,-37.97610744725648
320,-22.96640133202567,-31.971010357615,50.26989668643675
321,-45.99787310086766,-6.0715522007800535,-38.18598340905895
322,-49.35709373002923,-6.307877005359957,-37.42377770986735
323,-19.555169526943192,-31.812241283948428,49.479631177492585
324,76.25453627042664,-43.01085083664256,-81.24994549712494
325,78.1378782028921,-43.0989503299686,-81.73090315585165
326,86.70079978249089,-45.24378294292729,-84.87850018796405
327,-20.117524779829893,-33.326953353633094,49.21122733993221
328,-47.94647225457589,-7.63588044106629,-39.19903610844231
329,-48.567502603052425,-5.745406667073946,-37.46598162534529
330,96.53792804682573,-61.8190964704286,9.806119834901757
331,-47.95598288373882,-6.6979492429477725,-37.876741397639044
332,-22.856879129143667,-34.08262769425967,49.67632176744769
333,-44.68091433677186,-8.468306492292259,-39.163310355657686
334,95.53690142974241,-63.04246779831652,9.721306642786278
335,-2.539171915734192,35.94528891007396,63.87517632098777
336,-21.145231164353227,-31.378394518033264,49.98645677191144
337,-48.38887172568636,-6.5761102013572605,-37.738774412441536
338,-47.16803280795018,-7.070943470605316,-38.168436292788776
339,-47.17143731691389,-5.378776312134202,-37.7082425588887
340,99.79895116197035,-66.24588420355812,7.810521621893908
341,102.993200552062,-64.24292115521138,7.556460108958682
342,-17.969283619177702,-29.719107287363485,49.651293269314294
343,-46.21341714534454,-7.031084222491031,-38.39519075918013
344,102.32484954214462,-69.83401512257727,6.199444591564193
345,-48.43663710303947,-5.595280374891781,-37.45745813372832
346,-23.030357153024035,-29.860255965140837,50.856744005479506
347,-51.391674526295446,-4.699978639366367,-36.493214427306064
348,-48.64260412478136,-9.3099057172526,-38.41172058611321
349,-49.35332129938085,-5.3630461548796715,-37.17376339505006
350,-47.46858335831952,-5.440742979391817,-37.651689757629946
351,-46.358996360360656,-7.110191271582645,-38.3803508403232
352,99.89325781074965,-63.345429624238434,8.567307593488874
353,-25.0946985034426,-28.46113361306262,51.747551018017255
354,-19.060982457276243,-30.08101432506434,49.82112453710162
355,75.80089219147979,-39.64863497994038,-80.22715950038199
356,-45.73983364762181,-7.276927821615215,-38.57557149134647
357,-21.922313343253943,-31.122205639214716,50.242445961020344
358,-49.9973799337246,-4.042602542019718,-36.65362274839895
359,99.68444664103642,-63.341346137098576,8.603469213385203
360,-23.21847790982255,-30.827044551841123,50.6414026316626
361,-45.532606451693695,-6.490703755046484,-38.412205597127524
362,-24.765875513789865,-30.408470849683845,51.14156078442926
363,-48.05174145642505,-6.655015685213861,-37.83882728294659
364,86.6944476832781,-42.05796009335772,-84.0165682753774
365,-22.681321222483163,-31.95076745715769,50.21092796481007
366,100.18686408732893,-63.03670579497877,8.57909344711447
367,-47.942151167687726,-3.454816608099836,-36.999672045926204
368,96.85498185333725,-62.34369616792799,9.584599719825043
369,-44.1106295474369,-4.385637190210978,-38.197115249267206
370,103.1145398903272,-67.24272922648392,6.72036310972642
371,-49.012572558830186,-7.43320302162346,-37.81591790276138
372,104.41322946349922,-70.2599424022799,5.586177404037162
373,-23.106951976315607,-28.86641745273436,51.14597957275528
374,99.68248109253773,-63.185315034860736,8.667749750399825
375,-46.74846343076759,-7.001290094723207,-38.252606541698604
376,101.53997754950052,-66.70355889644554,7.262411754350339
377,-43.85601436961252,-8.269002148654954,-39.31185820339842
378,83.32013978489732,-40.93267809641787,-82.8786150219726
379,-48.002360282489505,-8.643113979748462,-38.38870805782861
380,-47.93136041296223,-6.938544668142258,-37.94965343932534
381,-46.45709405798239,-9.071053966442472,-38.88938954574077
382,-25.170517115505557,-27.962033126461993,51.89775026016085
383,-48.9596622925883,-6.293560666520903,-37.51926567245374
384,77.35992414179142,-39.77568858107311,-80.6454540578889
385,-11.571741964116924,-35.02673291575714,46.18492975560525
386,-44.28456135177076,-9.645568537017903,-39.578694888892066
387,-25.58454321110573,-34.17599737592468,50.293907789489154
388,98.62928883294903,-65.91126186223836,8.184217273274886
389,-24.253553625102136,-28.39126680565793,51.559405856998445
390,-44.12669282515157,-8.180542407887486,-39.21988187287787
391,-49.100109725411535,-3.1461035307336966,-36.63145222100012
392,98.52227196704602,-64.99680443099126,8.456970543462557
393,-22.405536093817712,-28.584551470680445,51.05274347584941
394,97.90439447025669,-65.84863252772918,8.377867272433424
395,-23.133862657364574,-28.325873532779244,51.30206983207499
396,99.49226832684377,-66.26649510299757,7.874998052314773
397,-46.47143182904921,-9.888742737314107,-39.10213275784962
398,-20.65846582233853,-35.407758687516974,48.77181798473333
399,-25.37550345027939,-31.19137225603904,51.07846614417841
400,-22.334970238286168,-31.99212873892008,50.115144822439774
401,-21.562409734945582,-28.70815862549994,50.81282350242346
402,-23.383442643306964,-31.745719255761138,50.43902035663855
403,-48.72891192510755,-6.401675620573937,-37.6073736659487
404,-23.801229619332826,-31.61751886363834,50.575498229308344
405,104.02564255931635,-66.26830442329646,6.761516313045831
406,-46.85555083156518,-3.4484230482961316,-37.2674772755688
407,-48.38333190989128,-6.448080737386971,-37.70257331487939
408,-44.83372182849743,-4.005134241777763,-37.91792978388035
409,-47.084822707877535,-9.86138671963375,-38.946876026124
410,-21.731980842093446,-28.710901935316418,50.84852265086369
411,-46.02853881199499,-7.2046957931855715,-38.48520121119193
412,-23.48192101204908,-28.737356803486435,52.32484874592734
413,-44.725259499134,-7.542729314824508,-38.89665700957169
414,-23.012765224699308,-33.92616517037823,49.756828843609824
415,-25.79407028745628,-30.439489203073737,51.37948655243793
416,-45.11305884194428,-6.716488849151129,-38.580967434364766
417,-46.95875180692423,-3.417891475488786,-37.231453707428166
418,-25.384188142873555,-28.38395534372109,51.83960597424878
419,-45.99054981493921,-6.12863956635526,-38.202958717535516
420,-22.847552491540515,-31.714397249494453,50.7935441925988
421,-49.25081742057598,-3.046104581001646,-36.56734260582269
422,-46.25278119856581,-8.689516893270547,-39.89434868485239
423,-49.967656086159394,-2.7190578060993107,-36.30111956683151
424,-26.001848370625126,-28.094634759319018,52.06652913507049
425,112.65108351283595,-71.00843671222466,2.88366812225084
426,-23.048985769567764,58.87132907856984,-26.008029194324727
427,74.65243910065588,-40.89304171858497,-80.28136308486663
428,-43.71555011981336,-6.530317496860792,-39.039796944782964
429,-22.3350125996897,-29.060062538075705,50.90831231219278
430,-24.949953683727124,-28.49972274773339,51.70152353990149
431,-25.23297963494128,-30.40961629657295,51.2496230511599
432,-44.72259737208628,-7.53985714661767,-38.89448752812798
433,-46.59451559176941,-9.089552197346912,-38.860337376101576
434,-44.82230131525773,-7.995418700644013,-38.995286627949305
435,-24.361397714302832,-31.451880853529335,50.75952951606042
436,74.8633574805065,-40.31204282249348,-80.17703727733328
437,-43.064952536018836,-4.962646676029766,-38.610520551423285
438,76.9649041543322,-41.64935168359464,-81.05637532924554
439,-16.578581147994317,-30.92258407004228,48.98312684890119
440,-49.241633394709325,-2.907892269342909,-36.52938478025099
441,-47.03291514625995,-6.982601765043278,-38.17642731962187
442,-45.13148632295392,-6.60343360180148,-38.54862037766347
443,-21.91685570546321,-35.05108028301969,49.18317125401306
444,99.0649193006913,-66.01662659743677,8.049166135074426
445,104.63064714608899,-67.55239008316252,6.255443949244548
446,-44.0095170063171,-10.554997163348041,-39.88843345200175
447,-23.00595101536784,-32.54738231772758,50.128375193989484
448,-23.365074871598686,-34.67023277136266,49.644029528610275
449,-18.660599312667618,-35.63121235322119,48.2220393755698
450,-23.667982494513573,-30.294867906863843,50.90173925721015
451,76.48612636167371,-43.979501323472434,-81.5697544483025
452,-46.27571238786146,-7.548117538875054,-38.51692970973003
453,-24.686146020746254,-31.398417043724237,50.85326765968039
454,-48.92072264917469,-6.914059985692024,-37.6997896407617
455,-47.23014282383215,-6.599064467873003,-37.54269155905068
456,-46.82553911252671,-3.6386393347651156,-37.326069341466905
457,76.47135079433491,-40.93059001674862,-80.74120912198396
458,-45.98622274843051,-7.625295808216591,-38.60898466596155
459,100.03773966319889,-63.00236441246445,8.628272378222196
460,77.36525593073941,-43.639178674633214,-81.6866346219252
461,-45.063006778017,-4.5327854326510915,-38.00390469360346
462,-44.341995236569446,-4.244584220083136,-38.09890409229728
463,-45.00659519315374,-7.537411236550986,-38.82575240801183
464,-25.288782135690084,-29.366512384701636,51.55029178126201
465,-0.8043712892558271,32.55703877640923,62.537084689240025
466,-20.233854721488584,-30.599258708967813,49.97380964525677
467,-22.808900727091146,-33.14298223743598,49.91850165373357
468,-19.486216161281995,-32.77231717856288,49.19853135540879
469,-49.110521576317005,-6.384028798347985,-37.50990733618996
470,80.30740560849732,-39.30991686900411,-81.24109207845801
471,-48.52866617110553,-6.408770217151631,-37.65823615878834
472,100.0750983534776,-66.42217665207168,7.6896039908042475
473,79.584855160911,-42.23459594200988,-81.85302642943732
474,-23.10456327521664,-31.808656852165385,50.350444416297265
475,-48.4512117501023,-5.472624276952213,-37.42049158956758
476,-44.80929439127985,-4.241504811624924,-37.98746682746495
477,-47.908861057816694,-6.698714592979522,-37.88573716710194
478,-48.13367119120204,-3.2292198971855086,-36.893272517535586
479,-45.815104110612886,-4.229453117285188,-37.73599846722383
480,103.27091936396316,-67.17666222559531,6.708079580122877
481,-44.95079331756658,-9.576305437957142,-39.39144937238292
482,-23.511381764830823,-33.62101666053346,49.95873406816735
483,110.57951848186802,-75.0078836055633,2.809874528969849
484,-23.93787494189123,-32.13075512034862,50.46551407381537
485,-47.650225070719316,-6.697228858568441,-37.95217860599686
486,-43.33233642112795,-7.326086657941277,-39.18122813534426
487,-49.29445786430361,-8.848131151343388,-38.13011055543094
488,-48.99945409417438,-5.429805896965781,-37.27262457693885
489,-43.41908038906851,-10.826880436434678,-40.10655874848091
490,-48.77811445116733,-6.462233544043026,-37.607887622330395
491,-23.797010737872426,-34.55035415724012,49.783984140116885
492,104.68074081059888,-65.11336262268759,6.455812300548736
493,-49.76966713218038,-5.431508196051225,-37.08992737188779
