,x,y
100,99.91274856970519,-64.27864231000916
101,-47.45446326812805,-7.28866986097375
102,-19.82561664967529,-30.468763061309186
103,-45.16686280347223,-6.364257671121233
104,73.29699021893904,-37.03115488556844
105,-20.498641525241176,-29.327527032159505
106,-24.592308805624373,-28.121433500195746
107,102.68416570976353,-66.99211219717797
108,-22.58500271759884,-32.54465254110342
109,-49.395011171539714,-6.3061199343423615
110,73.15418955372243,-39.669987545221744
111,-22.66983740043973,-32.04832230263705
112,-26.849139804016176,59.62446836133461
113,-46.13650238759326,-6.286876397161833
114,-36.51289190466117,-7.3078402856851365
115,-25.232979634941284,-30.40961629657298
116,102.72925888966527,-63.499309813896
117,-22.769780632854317,-31.885630025305776
118,-47.13451875682312,-3.269079230988937
119,-22.23579180045433,-32.02985492942037
120,-20.561041084843556,-33.50958373826656
121,-22.98536670656212,-29.870387599709343
122,-23.127899781915612,-28.387283347840558
123,75.78453451973338,-43.53832163570609
124,-21.71111832556596,-31.60458961348473
125,-20.52191837881887,-29.08085996938681
126,-48.81768739802524,-6.336884843529082
127,75.55609871712585,-38.33364118664953
128,97.81091674767099,-66.3772419891687
129,-46.44430870937283,-7.263889143959138
130,78.25824184467663,-41.74456580043662
131,-46.79129048158534,-7.063028300324529
132,-23.387787482729173,-31.782551667115516
133,103.52195781623388,-63.98566570746771
134,-45.48719613408981,-7.220112491470649
135,-46.689724160012034,-3.750085197535829
136,-22.6289332905422,-31.108543170132865
137,74.76120574740158,-37.636916754103744
138,99.38871877815605,-66.65916316762035
139,-21.898323758970857,-31.167387741938207
140,-25.05459418424012,-30.326248745291693
141,102.10889318107657,-66.84360640759547
142,-3.069986549900021,28.38450038029253
143,-46.442010116500136,-7.2597779338489
144,-46.55475500290344,-3.4283820105839
145,-47.08674299646526,-6.9244402159217096
146,-45.38984135572565,-9.397072613828419
147,87.94032108670663,-44.70850523732615
148,-21.942868789800713,-32.11181590749079
149,-22.806159307702373,-31.936744673615582
150,-49.609724943686444,-2.722424107244458
151,-46.46219733571972,-7.079659698775285
152,-47.309005197017306,-6.087523485454256
153,-25.169524626710757,-30.59470868592734
154,-21.08258920831814,-32.190828735868934
155,-25.846100357556725,-28.451554440722163
156,-48.192292100715,-3.5504227803332045
157,-48.674741837909956,-3.433955964333397
158,-46.50040987209814,-6.949988548775278
159,-21.124789872385712,-33.624524385612425
160,-23.189376783972993,-32.37382913733783
161,-48.45772926141161,-2.9697273695493083
162,77.79992440388159,-38.64279949879964
163,-27.13613446966504,57.19155510558033
164,-17.733872942180774,-33.11544288968801
165,103.52992106332992,-70.11909787233917
166,100.57683851764965,-65.65750460131851
167,-48.22567793166973,-3.4390481538195674
168,99.28952359127076,-63.99390530141493
169,-23.93404868815038,-31.701749359090165
170,-49.300869484503274,-5.229807997501667
171,-46.16889930992038,-4.226096777663487
172,108.58678707797478,-68.82893614692105
173,-46.295791459008974,-6.357647428149623
174,-19.49252565885425,-32.897149589713436
175,-48.032729295594685,-5.894577812100416
176,77.64049448984443,-40.86130447910363
177,-44.047101782440265,-7.7348120440078185
178,-47.22460238318677,-6.751749979702445
179,-23.636524319289116,-31.64277092182808
180,-23.75244544266115,-28.232063864986984
181,-25.039977175773757,-33.38097104407563
182,-24.324406397445934,-32.50626623682661
183,101.37820102605109,-66.6442063603146
184,-46.88954636187219,-6.829791193214485
185,98.14622346749951,-68.36659847742482
186,-48.383136876332294,-6.452305592734278
187,-45.58970587989966,-7.303999889106971
188,-42.88318034926749,-8.10493493643524
189,-45.92289434313284,-7.104172795989972
190,-24.092150274281714,-36.28780532056471
191,-14.21456178062957,-35.39891602811569
192,-21.23517768588149,-35.24385015602964
193,98.31547137298544,-64.09311310118142
194,95.73226105917931,-65.14884545335975
195,-21.65743081841767,-29.261413957657037
196,-26.816518518794137,-32.9784482989172
197,-24.728959370430683,-28.134887896049534
198,-48.92832133356396,-8.28789659743077
199,-49.81671756373929,-7.823811455519691
200,-24.510336709443862,-34.47929548906847
201,76.81991267993413,-41.48604212950717
202,-24.795057525231098,-31.33508564698951
203,85.92949862923102,-44.298282472062624
204,-21.468789833106335,-29.305819127265835
205,-47.864135152722625,-6.3791364572482
206,98.46303560915649,-65.69831920332501
207,75.66643731372199,-41.168111902192194
208,-45.054352644999625,-7.5260979163737325
209,-42.50205713330144,-10.109501097237596
210,-46.640808200727946,-3.8064412696228027
211,75.71995597701937,-44.29789656464901
212,-44.73854566051143,-7.424232134188001
213,-23.773983405506048,-32.12571635390821
214,-22.63570678456729,-29.122101993233226
215,78.09569132964455,-41.84916666152271
216,-22.930069443471552,-34.78095634032434
217,-47.33881957426214,-5.780474410147833
218,-23.417389421346567,-28.310105078499028
219,-21.465788068598044,-30.983928036754445
220,-24.172135650107343,-28.006936295316127
221,-21.318048316666356,-29.591189183009508
222,-50.12794910969968,-6.118759912889147
223,-20.019474867615724,-34.73072781338197
224,-44.469484316431526,-4.1948112081251745
225,-17.137989261937623,-30.331561529195668
226,76.39587658117843,-41.35727281284218
227,96.17675773040084,-61.951525356790455
228,-24.350487349816294,-31.509015926297412
229,-22.235899323364787,-32.04441651553733
230,-24.357625283654468,-30.507050003049084
231,111.04791742564913,-69.49024433204309
232,-20.352340444129716,-35.65892726541149
233,-25.957784906598622,-34.0934041423608
234,-42.1423206287443,-8.425943688687019
235,-24.047897957541068,-28.093475780584164
236,99.20546383110954,-66.07006086530663
237,97.90696074296751,-65.70791352007065
238,98.89787993390306,-67.16756755151246
239,76.6740885595998,-43.01852372883223
240,-23.25589097145663,-31.893832088273495
241,75.5723882903926,-40.18843393853689
242,-45.76955550164277,-5.763804714671354
243,-12.032086455715143,-38.97090199971686
244,-48.34010756137254,-5.63317009757503
245,-23.626670422372527,-31.963157073615548
246,-24.58741453309565,-30.76418466410895
247,-24.495139340665382,-31.731622265590953
248,-20.015676864252068,-29.12545546446135
249,-45.51019266477085,-9.828922035188548
250,79.68911946456045,-39.00983905162999
251,97.61443641831453,-65.76616136266865
252,-48.491316069304816,-3.6075091447231715
253,-20.09463877205833,-29.151437588263803
254,-46.10875187529041,-9.267592360590987
255,-24.124359889749485,-31.662297280248897
256,-39.63384542861418,-6.288010111830883
257,96.32330955007255,-65.59941371077096
258,-50.47763922611898,-4.932376391561459
259,-49.61129957505275,-12.342623881564665
260,-20.78834360329957,-32.41574627612803
261,102.74146514280464,-64.79178194040405
262,-20.248200756384566,-31.90673926473342
263,-39.590810973470994,-5.501558799135915
264,-48.307021566247165,-3.0697263192813624
265,-47.63017043694041,-3.7819565871725667
266,-41.901081276016164,-4.9458891142720285
267,-19.47794105064447,-34.03150278109657
268,-44.92033846876684,-8.453228690714122
269,-49.72321424293075,-3.1875464811744623
270,-20.235286406739743,-33.46664453169858
271,74.32494936347396,-37.52079478593332
272,-44.580622202328996,-7.5958800356122245
273,-22.06265597380685,-30.645342052887532
274,79.86450549798207,-42.29248970336344
275,-43.25615024498398,-7.1680192562357306
276,-22.88342188850797,-30.905085765353196
277,102.21468096257898,-67.47420094896088
278,-22.914371261925243,-33.95894511996663
279,78.12943208250347,-41.82431031421934
280,-22.740312877732766,-32.378921326824006
281,-46.27951009327502,-3.6145021975426426
282,111.54789488507156,-70.4822641055912
283,-43.39040768380092,-4.330586219657051
284,78.27802764999088,-41.864224459281154
285,-49.8368945710593,-6.191246657177136
286,97.85328695770133,-63.66518684876781
287,-12.76632910841704,-35.78975361573526
288,-47.77828148407867,-5.464796232657808
289,-43.69733490485113,-6.498370855787266
290,-48.13153981174185,-3.2198536126487634
291,-49.46498012397097,-2.761013241915223
292,-24.86483761850133,-27.924213731791355
293,-45.0516613874312,-10.458000585035107
294,-47.51337877122245,-5.434836200170648
295,-24.21288046393899,-30.545639137719856
296,-24.595492452502523,-31.31596768426333
297,88.49744512444012,-42.65232926237522
298,-21.291783507498057,-28.888079154390027
299,87.37288463737141,-46.12245389219658
300,-25.527012674001334,-31.282312712762383
301,-48.678151538277724,-6.5049059754551655
302,-26.28920528284094,-27.78900548037947
303,-41.86946138243291,-8.194740189919246
304,-22.408728007043027,-34.319649108012065
305,-46.81564279614904,-4.891727036959581
306,-48.63336963145186,-6.500822678713781
307,-23.58891073861517,-30.710127310971398
308,-41.13144352069298,-8.685685169969215
309,-47.747012086812106,-6.916586931922233
310,85.86580768572699,-45.122464394876076
311,-49.3093907264375,-6.799155525850215
312,-21.535132116827203,-28.810736026691444
313,-48.09042240531473,-6.5200516394948425
314,74.12776296014913,-43.87341608327057
315,-44.247148290136714,-8.578781000585543
316,-17.810996697437364,-32.622093648619455
317,100.6167793861922,-63.145855292881045
318,-18.365232812257776,-34.33900625948509
319,-47.62015589344353,-6.770946621409149
320,-22.966401332025676,-31.971010357615032
321,-45.99787310086768,-6.0715522007800375
322,-49.35709373002925,-6.307877005359944
323,-19.555169526943196,-31.812241283948453
324,76.25453627042666,-43.010850836642526
325,78.13787820289213,-43.09895032996856
326,86.7007997824909,-45.24378294292725
327,-20.1175247798299,-33.32695335363312
328,-47.94647225457591,-7.635880441066275
329,-48.567502603052446,-5.74540666707393
330,96.53792804682575,-61.81909647042861
331,-47.955982883738834,-6.697949242947758
332,-22.856879129143678,-34.0826276942597
333,-44.680914336771885,-8.46830649229224
334,95.53690142974243,-63.042467798316544
335,-2.5391719157341885,35.94528891007395
336,-21.14523116435323,-31.378394518033293
337,-48.38887172568637,-6.576110201357247
338,-47.168032807950205,-7.070943470605301
339,-47.1714373169139,-5.378776312134186
340,99.7989511619704,-66.24588420355812
341,102.99320055206202,-64.24292115521139
342,-17.969283619177705,-29.71910728736351
343,-46.21341714534456,-7.031084222491015
344,102.32484954214466,-69.83401512257727
345,-48.43663710303949,-5.595280374891769
346,-23.03035715302404,-29.860255965140862
347,-51.39167452629547,-4.699978639366354
348,-48.64260412478137,-9.309905717252585
349,-49.35332129938087,-5.363046154879659
350,-47.46858335831954,-5.440742979391801
351,-46.35899636036068,-7.11019127158263
352,99.89325781074965,-63.34542962423845
353,-25.09469850344261,-28.461133613062653
354,-19.060982457276246,-30.081014325064373
355,75.8008921914798,-39.648634979940354
356,-45.73983364762183,-7.2769278216152
357,-21.92231334325395,-31.122205639214744
358,-49.99737993372461,-4.042602542019705
359,99.68444664103643,-63.34134613709859
360,-23.218477909822553,-30.82704455184116
361,-45.53260645169371,-6.490703755046467
362,-24.765875513789876,-30.40847084968388
363,-48.05174145642507,-6.655015685213848
364,86.69444768327813,-42.05796009335768
365,-22.681321222483167,-31.950767457157717
366,100.18686408732898,-63.03670579497878
367,-47.94215116768775,-3.4548166080998195
368,96.85498185333728,-62.34369616792801
369,-44.11062954743692,-4.385637190210958
370,103.11453989032725,-67.24272922648392
371,-49.01257255883021,-7.433203021623447
372,104.41322946349925,-70.2599424022799
373,-23.106951976315614,-28.86641745273439
374,99.68248109253777,-63.18531503486074
375,-46.74846343076761,-7.001290094723193
376,101.53997754950053,-66.70355889644554
377,-43.85601436961254,-8.269002148654934
378,83.32013978489734,-40.93267809641783
379,-48.00236028248953,-8.643113979748447
380,-47.93136041296225,-6.938544668142243
381,-46.45709405798241,-9.071053966442456
382,-25.170517115505568,-27.962033126462025
383,-48.95966229258832,-6.29356066652089
384,77.35992414179144,-39.77568858107308
385,-11.571741964116926,-35.026732915757165
386,-44.28456135177078,-9.645568537017885
387,-25.58454321110574,-34.175997375924716
388,98.62928883294903,-65.91126186223838
389,-24.253553625102146,-28.391266805657963
390,-44.12669282515159,-8.180542407887469
391,-49.100109725411556,-3.1461035307336838
392,98.52227196704605,-64.99680443099128
393,-22.40553609381772,-28.58455147068047
394,97.90439447025675,-65.84863252772918
395,-23.13386265736458,-28.325873532779276
396,99.49226832684377,-66.26649510299758
397,-46.47143182904923,-9.888742737314091
398,-20.65846582233854,-35.407758687516996
399,-25.3755034502794,-31.19137225603907
400,-22.334970238286175,-31.992128738920105
401,-21.56240973494559,-28.708158625499973
402,-23.38344264330697,-31.74571925576117
403,-48.728911925107575,-6.401675620573923
404,-23.801229619332837,-31.61751886363837
405,104.0256425593164,-66.26830442329646
406,-46.855550831565196,-3.448423048296115
407,-48.383331909891304,-6.448080737386959
408,-44.83372182849745,-4.005134241777744
409,-47.08482270787756,-9.861386719633733
410,-21.73198084209345,-28.71090193531644
411,-46.02853881199501,-7.204695793185556
412,-23.48192101204909,-28.737356803486467
413,-44.72525949913401,-7.5427293148244905
414,-23.01276522469932,-33.926165170378255
415,-25.79407028745629,-30.439489203073766
416,-45.1130588419443,-6.716488849151113
417,-46.95875180692425,-3.4178914754887697
418,-25.384188142873565,-28.383955343721123
419,-45.99054981493922,-6.128639566355244
420,-22.84755249154051,-31.71439724949448
421,-49.25081742057599,-3.046104581001633
422,-46.25278119856583,-8.68951689327053
423,-49.967656086159415,-2.719057806099298
424,-26.001848370625137,-28.09463475931905
425,112.65108351283597,-71.00843671222468
426,-23.04898576956777,58.87132907856987
427,74.65243910065588,-40.89304171858493
428,-43.71555011981338,-6.530317496860772
429,-22.335012599689705,-29.060062538075737
430,-24.949953683727134,-28.499722747733426
431,-25.232979634941284,-30.40961629657298
432,-44.72259737208629,-7.539857146617652
433,-46.59451559176943,-9.089552197346896
434,-44.822301315257754,-7.995418700643994
435,-24.361397714302843,-31.45188085352937
436,74.8633574805065,-40.312042822493446
437,-43.06495253601886,-4.962646676029746
438,76.9649041543322,-41.649351683594595
439,-16.578581147994324,-30.922584070042312
440,-49.241633394709346,-2.907892269342896
441,-47.032915146259974,-6.982601765043262
442,-45.13148632295394,-6.603433601801462
443,-21.91685570546322,-35.05108028301971
444,99.06491930069132,-66.01662659743678
445,104.63064714608903,-67.55239008316254
446,-44.00951700631712,-10.554997163348022
447,-23.005951015367852,-32.5473823177276
448,-23.365074871598697,-34.670232771362684
449,-18.66059931266762,-35.63121235322121
450,-23.667982494513584,-30.294867906863875
451,76.48612636167373,-43.979501323472405
452,-46.27571238786148,-7.548117538875039
453,-24.686146020746264,-31.39841704372427
454,-48.920722649174714,-6.914059985692009
455,-47.23014282383217,-6.599064467872986
456,-46.82553911252673,-3.638639334765099
457,76.47135079433492,-40.930590016748575
458,-45.98622274843053,-7.625295808216572
459,100.03773966319893,-63.00236441246447
460,77.36525593073942,-43.63917867463318
461,-45.06300677801702,-4.5327854326510755
462,-44.34199523656946,-4.24458422008312
463,-45.00659519315377,-7.537411236550969
464,-25.288782135690095,-29.366512384701668
465,-0.8043712892558242,32.557038776409215
466,-20.23385472148859,-30.59925870896784
467,-22.808900727091157,-33.142982237436
468,-19.486216161281998,-32.77231717856291
469,-49.110521576317026,-6.384028798347972
470,80.30740560849735,-39.30991686900408
471,-48.52866617110554,-6.408770217151619
472,100.07509835347763,-66.4221766520717
473,79.58485516091102,-42.23459594200985
474,-23.10456327521665,-31.808656852165406
475,-48.45121175010232,-5.4726242769522
476,-44.80929439127987,-4.241504811624904
477,-47.908861057816715,-6.698714592979507
478,-48.13367119120206,-3.229219897185492
479,-45.8151041106129,-4.229453117285172
480,103.2709193639632,-67.17666222559531
481,-44.9507933175666,-9.576305437957123
482,-23.511381764830833,-33.62101666053349
483,110.57951848186804,-75.0078836055633
484,-23.93787494189124,-32.130755120348645
485,-47.65022507071934,-6.697228858568426
486,-43.33233642112797,-7.326086657941255
487,-49.29445786430363,-8.848131151343376
488,-48.99945409417439,-5.429805896965768
489,-43.41908038906853,-10.82688043643466
490,-48.77811445116734,-6.4622335440430145
491,-23.79701073787244,-34.55035415724015
492,104.6807408105989,-65.1133626226876
493,-49.769667132180395,-5.431508196051209
494,-46.50016503321412,-5.704960142866015
495,-23.496041798355574,-30.872685912622188
496,-24.300169201051887,-28.58141883490469
497,74.79843680794039,-40.94186998988659
498,-21.21227034757483,-32.32455627582267
499,-24.718172510198144,-30.89974937017415
500,-28.707918850072716,60.56626285142628
501,-20.501674870758585,-32.33983502253837
502,-18.72323517839324,-33.090958207237776
503,-19.919917046410244,-29.715214883308267
504,99.15510829196384,-62.545428812069865
505,99.44531113911808,-66.03793834471503
506,-48.62959720080349,-5.555991828233496
507,-44.48133624158669,-7.619044639995518
508,-25.670986524736097,-31.238679743040965
509,-50.15833520944319,-5.316603736209413
510,77.83947403056125,-41.74183914915881
511,-22.526052408866,-31.957720495129482
512,-45.159493958280436,-7.42696191081219
513,-16.342620438066138,-34.88358344421754
514,-24.338748007451507,-28.020619960728705
515,-21.03272100588063,-32.54023476328579
516,-47.18172725887157,-3.8207102552115737
517,-20.23495654629642,-30.602900010733457
518,-23.86781373806628,-28.30933533849893
519,-45.38125534606465,-8.515707183464542
520,99.94412681648167,-66.27927118679301
521,-47.43920576503255,-5.939574185124926
522,-19.638162476537957,-32.86817580024775
523,-40.99255989765897,-9.679190408669953
524,-22.38742205316377,-32.1253668962981
525,-22.021470481524403,-28.63372366597491
526,-47.16752859979329,-3.550535478813221
527,-22.049717135684293,-32.20324457762714
528,-26.00335128848225,-34.09254119819029
529,104.78869217002949,-65.46472811121431
530,-20.60682461720508,-29.66234302876833
531,-20.10918897292061,-29.447377732913196
532,-39.79139986145998,-7.775809533214616
533,-35.58688324993531,-11.094905729703681
534,-25.024278994227448,-32.55895982371791
535,-47.23148781618074,-6.8858510812509435
536,-23.49981422900395,-31.81751676310247
537,-18.180158988267497,-33.94040044339409
538,-21.94906861132575,-29.698452364451352
539,-47.21629044740226,-4.138177857773418
540,-23.38757504410173,-28.617154153805444
541,99.22369971736482,-68.82028088196297
542,-47.76282775241583,-6.74146264495335
543,97.90431184680261,-65.70807705225364
544,-42.36290726735025,-7.449682407895687
545,97.80513340897078,-65.67035086175338
546,-26.421253382677765,-27.868192140780614
547,-25.2776558595365,-28.29287332839188
548,-24.347982500781015,-30.829702999267518
549,-49.069168989807714,-6.389746799755022
550,-20.832642097927607,-33.61663491410887
551,-42.65020015075607,-9.261497262502617
552,-24.67785185787525,-30.318333575010914
553,101.49660521342234,-63.21095253119535
554,-47.08409410030036,-6.92427668373871
555,-23.278607477080055,-28.287284398108508
556,73.49409475387493,-40.71959122097534
557,101.1423558533583,-65.61968801481079
558,-24.350394520949905,-31.77021140026172
559,-24.506718469440035,-31.42256040925657
560,100.3634272003879,-66.38858561343143
561,-46.34582575002275,-7.007862191433986
562,-23.25100467847965,-32.567586017676575
563,-25.803304780785805,-33.248572241612564
564,-39.73620737716109,-10.020683435624457
565,-18.760663239713878,-32.96623329814966
566,-46.783270052418935,-3.568018768856174
567,77.36823046294332,-38.34255846957299
568,-22.77189595500103,-28.944458666246437
569,-50.228253905890526,-3.1444395286739644
570,-46.010074250226396,-7.379656547971438
571,-41.390550698691264,-10.427250562112647
572,-45.237097562466076,-4.192440118392889
573,-25.236752065589666,-31.354447147053264
574,-48.463137501000254,-5.349804646829633
575,-47.33499332052128,-5.351468648889349
576,-45.333124286471204,-7.768565242632121
577,-24.70980285682819,-29.520868923384736
578,-23.53778192649834,-30.4428172071932
579,-22.825458108058175,-32.02391886759005
580,-21.278599666277305,-28.783041438217545
581,-22.623885229498956,-31.913922667051015
582,100.74199451953717,-65.85428427637046
583,75.87723930820147,-40.57727891458169
584,-47.948326481764155,-6.558804306348609
585,-48.475063251898185,-5.226985016707066
586,-46.90672173682382,-5.405826237840366
587,-48.62652655986143,-3.4346553763209053
588,-22.4670130958751,-32.571097260177744
589,-22.227011452158564,-29.42157570321034
590,-20.247314249018558,-29.661914605686167
591,-47.256772485222214,-3.480451806049385
592,-24.979768060971974,-28.192673672427006
593,-26.7084175218279,59.578684608970924
594,-41.09798487322972,-11.500770165316323
595,-45.00081646257241,-6.397212794243189
596,-24.05784570226585,-32.14229432931323
597,-19.09709081533973,-32.16394185871769
598,-24.17555992552881,-30.68492563292494
599,-47.340179984741624,-5.784796859633912
600,-40.72616364878794,-11.443951161036116
601,-24.076144611700958,-31.6629966922364
602,-51.19489963647956,-6.726502536388723
603,-23.642638760131717,-34.71587413214372
604,101.01826933215314,-65.60614006651092
605,97.9387009026671,-63.541752864776
606,-22.471044907146087,-31.26628700987391
607,-19.36020740280454,-30.88725709114183
608,-44.23303209443819,-9.707841296249676
609,-25.36310405080133,-27.979679465774268
610,112.50009342806224,-67.57959967809262
611,-49.14651985611626,-2.959894109254667
612,-47.23148781618074,-6.8858510812509435
613,-47.00433948836927,-5.867784314057843
614,-22.479701551924595,-31.963529680211877
615,-2.6872542952201552,34.56984065777786
616,-45.37464088664107,-4.019403227366518
617,-24.51302796701228,-31.5473928204071
618,99.50286642512246,-66.33417616936181
619,83.35067296284615,-41.32353735614828
620,-18.72323517839324,-33.090958207237776
621,-48.43602009341779,-8.526318773208587
622,-47.75805764156858,-3.666190184345507
623,-48.6264841984579,-6.366721577165283
624,-23.644559048719426,-31.7789276284317
625,-21.186588371124753,-29.503040249173374
626,-48.38944637390455,-6.577138003884808
627,-46.39496989684082,-6.319921237649363
628,-50.08081782860663,-6.114931332006109
629,-48.85662432079872,-3.031230388781009
630,77.36152463156859,-39.90565141525499
631,-24.296146663524684,-28.57422421721177
632,-44.71837406614004,-7.408628213275993
633,95.27148724541705,23.19369819493686
634,-44.374858756297485,-6.809483677575119
635,-41.68184585446064,-7.408270292430319
636,81.74805257539037,-42.78903868098852
637,-50.14313784066472,-2.5689305127318933
638,102.59087657154218,-66.51828264591299
639,104.39073277741049,-70.59099428650718
640,-46.04725747266302,-6.009903232974065
641,-18.77678316603735,-35.909417438236964
642,96.2850170459719,22.923920907048593
643,-16.821371848096405,-35.71112353220503
644,-49.112619435306,-9.402280953550958
645,-44.57782342185011,-10.51322111815663
646,-25.02504996320817,-32.56400365876856
647,-48.005051540057956,-5.71121131108707
648,-21.262185463373616,-31.641659157088704
649,-45.06300677801702,-4.5327854326510755
650,-47.2482414463552,-3.340713206147236
651,98.09423725934461,-65.88279171085146
652,78.55672702104756,-46.38021976304171
653,-22.814771079316234,-31.875498390737295
654,98.96072254245904,-63.148400463744764
655,-48.353114485350424,-9.387083986594119
656,-20.826786745389096,-33.69260631528712
657,-44.768176984852744,-7.541702838470982
658,-43.94046550284063,-8.546435572085517
659,-43.45023387723146,-8.07339802787474
660,-42.634943269822706,-10.633470482829551
661,-49.62819053495638,-2.8945201894101813
662,-19.95755872021117,-29.351865766035456
663,-25.55874733983388,-28.038317133743938
664,-48.4337609766899,-5.465665255012348
665,-47.62398214718439,-7.19995238266763
666,-43.86225264352229,-9.638516310907619
667,-23.965498874335484,-32.82994671058379
668,86.78011453081096,-41.740947984276
669,78.12542903259731,-41.82908028236276
670,-23.817677102453402,-31.629951851748867
671,77.97013994421619,-41.718673514085346
672,99.64083235466957,-66.18633889570127
673,-16.721487096347285,-36.20103614834303
674,-45.59663466600491,-7.320637854159205
675,97.86754068013353,-62.422600769971474
676,-48.8084834642725,-3.7136973763949834
677,-21.41935348424294,-31.14885842814101
678,-17.998726604758087,-33.28885012150351
679,-50.804541927184005,-5.92198565865227
680,-43.17178979255697,-4.900179549639547
681,-42.99475561448614,-6.948839745198618
682,-45.051561615441386,-7.340061233546385
683,-24.94593157906977,-34.36785053454224
684,109.54127183546272,-66.53005310638726
685,77.9811841650547,-41.91585439576912
686,-47.33355217729494,-5.548131082183702
687,-21.367322882161474,-32.261389737444965
688,-47.75730202876977,-5.358520874999617
689,-25.092007245874193,-31.393036281724033
690,75.3762458226874,-41.22654286741431
691,-25.13776994852036,-31.396189370076616
692,-24.65990416618796,-31.518169970273057
693,-49.60917030782613,-5.163911199586065
694,79.71287309352847,-44.16897683740419
695,101.32221916826262,-64.67644808016183
696,87.88627228629468,-45.601302465205535
697,-21.75748945239098,-32.35126488461092
698,-14.27423289652277,-31.85275167665849
699,117.36975829145182,-2.8096409945640364
700,77.14503358334616,-40.642098110986794
701,102.8397941797719,-67.0460100451577
702,-20.315428195263475,-32.666477725859345
703,-47.791443472523305,-3.5548155578318705
704,-49.710539190458555,-4.119944343544238
705,-24.11747445675552,-31.528196178700394
